,Numero_de_Productos_Ordenados,ID,Lista_de_Volumenes_de_Productos,Volumen_Total
14244,3,"[34099, 24335, 34302]","[0.7943, 0.0001, 0.00391763]",0.79831763
14245,1,[34568],[0.54717],0.54717
14246,1,[39343],[0.001],0.001
14247,1,[17439],[0.020912],0.020912
14248,1,[24415],[0.070148],0.070148
14249,2,"[24377, 34095]","[0.00049945, 0.00345244]",0.0039518900000000004
14250,1,[48443],[0.29626047],0.29626047
14251,1,[34369],[0.011231],0.011231
14252,1,[2003],[0.9363],0.9363
14253,2,"[34379, 23338]","[0.0263, 0.49558119]",0.52188119
14254,1,[46563],[0.00483702],0.00483702
14255,1,[37961],[0.00449],0.00449
14256,1,[17497],[0.00863],0.00863
14257,1,[47829],[0.003017],0.003017
14258,1,[34508],[0.03232226],0.03232226
14259,1,[34025],[0.0062613],0.0062613
14260,1,[41642],[0.0001],0.0001
14261,1,[34742],[0.006729],0.006729
14262,1,[35242],[0.05626684],0.05626684
14263,1,[46287],[0.006222],0.006222
14264,1,[17839],[0.001125],0.001125
14265,1,[34811],[0.03968489],0.03968489
14266,1,[17737],[0.018925],0.018925
14267,1,[20517],[0.0001],0.0001
14268,1,[47240],[2.56986114],2.56986114
14269,1,[41643],[0.0768],0.0768
14270,1,[35577],[0.006235],0.006235
14271,1,[8360],[0.0009568],0.0009568
14272,1,[24003],[0.055245],0.055245
14273,1,[48083],[0.001125],0.001125
14274,1,[38008],[0.0009568],0.0009568
14275,2,"[37584, 17244]","[1.555, 0.011129]",1.5661289999999999
14276,1,[20458],[0.05301],0.05301
14277,1,[17253],[0.00058347],0.00058347
14278,1,[48160],[0.000611],0.000611
14279,1,[34386],[5.08e-06],5.08e-06
14280,1,[35463],[0.0006731],0.0006731
14281,1,[4129],[0.001125],0.001125
14282,1,[46616],[0.0009568],0.0009568
14283,1,[47810],[0.0009568],0.0009568
14284,1,[17259],[0.001125],0.001125
14285,1,[34301],[0.001252],0.001252
14286,1,[11822],[0.0035606],0.0035606
14287,1,[16983],[0.031977],0.031977
14288,1,[20254],[0.007427],0.007427
14289,1,[18535],[0.006904],0.006904
14290,1,[4723],[0.0009568],0.0009568
14291,1,[17737],[0.018925],0.018925
14292,1,[17165],[0.0009568],0.0009568
14293,1,[34324],[0.00108],0.00108
14294,1,[47645],[0.0001],0.0001
14295,1,[39963],[0.134097],0.134097
14296,1,[20673],[0.214957],0.214957
14297,1,[47829],[0.003017],0.003017
14298,1,[47287],[0.001],0.001
14299,1,[17144],[0.00037816],0.00037816
14300,1,[20752],[0.30705],0.30705
14301,1,[34369],[0.011231],0.011231
14302,1,[17092],[0.0009568],0.0009568
14303,1,[27954],[0.0007308],0.0007308
14304,1,[17237],[0.004509],0.004509
14305,1,[30213],[0.071824],0.071824
14306,1,[17144],[0.00037816],0.00037816
14307,1,[34566],[0.343217],0.343217
14308,1,[34465],[0.05936],0.05936
14309,1,[47840],[0.01],0.01
14310,1,[47162],[0.01123219],0.01123219
14311,1,[48396],[0.43168],0.43168
14312,1,[12948],[1e-06],1e-06
14313,1,[20176],[0.0009568],0.0009568
14314,1,[17422],[0.000646],0.000646
14315,1,[18296],[0.02298751],0.02298751
14316,1,[39537],[0.00054],0.00054
14317,1,[34813],[0.000298],0.000298
14318,1,[3283],[0.0035158],0.0035158
14319,1,[19813],[0.001],0.001
14320,1,[39497],[0.00105],0.00105
14321,1,[37949],[0.0009568],0.0009568
14322,1,[47297],[0.0144],0.0144
14323,1,[34093],[0.0009568],0.0009568
14324,1,[34635],[0.000852],0.000852
14325,1,[46914],[0.006222],0.006222
14326,1,[17771],[0.060912],0.060912
14327,1,[16971],[0.002956],0.002956
14328,1,[20672],[0.014321],0.014321
14329,1,[16981],[0.07246864],0.07246864
14330,1,[46848],[0.0009568],0.0009568
14331,3,"[33352, 40600, 47659]","[0.16, 0.0009958, 0.001]",0.1619958
14332,1,[47287],[0.001],0.001
14333,1,[41642],[0.0001],0.0001
14334,1,[47004],[0.0009568],0.0009568
14335,1,[23338],[0.49558119],0.49558119
14336,1,[20278],[0.00214414],0.00214414
14337,1,[37583],[0.004511],0.004511
14338,1,[1442],[0.003434],0.003434
14339,1,[35400],[0.071824],0.071824
14340,1,[27714],[0.001],0.001
14341,1,[34621],[0.00052],0.00052
14342,2,"[17412, 37188]","[0.01, 0.01]",0.02
14343,1,[2922],[0.003168],0.003168
14344,1,[52703],[0.000611],0.000611
14345,1,[24145],[0.001],0.001
14346,1,[26962],[0.008536],0.008536
14347,1,[17387],[0.0001],0.0001
14348,1,[41915],[0.001841],0.001841
14349,1,[22029],[0.21735],0.21735
14350,1,[23534],[0.031977],0.031977
14351,2,"[34568, 20639]","[0.54717, 0.05]",0.5971700000000001
14352,1,[20752],[0.30705],0.30705
14353,1,[47212],[0.001826],0.001826
14354,1,[18874],[0.0001],0.0001
14355,1,[34028],[0.0263],0.0263
14356,1,[47810],[0.0009568],0.0009568
14357,1,[19023],[0.0009568],0.0009568
14358,1,[30215],[0.285304],0.285304
14359,2,"[48469, 36000]","[0.39698326, 0.405535]",0.80251826
14360,1,[37645],[0.006222],0.006222
14361,1,[27937],[0.001817],0.001817
14362,1,[39531],[0.0009568],0.0009568
14363,1,[34433],[0.027193],0.027193
14364,2,"[47340, 34043]","[0.0321, 0.066485]",0.098585
14365,1,[34068],[5.08e-06],5.08e-06
14366,1,[48320],[0.025238],0.025238
14367,1,[40377],[0.001],0.001
14368,1,[47212],[0.001826],0.001826
14369,1,[22350],[0.00047369],0.00047369
14370,1,[17387],[0.0001],0.0001
14371,1,[34068],[5.08e-06],5.08e-06
14372,1,[17420],[0.002975],0.002975
14373,1,[34392],[0.62437233],0.62437233
14374,1,[35101],[0.0009568],0.0009568
14375,1,[36485],[0.001125],0.001125
14376,1,[17157],[0.08006072],0.08006072
14377,1,[40599],[0.001125],0.001125
14378,1,[2736],[1.379e-05],1.379e-05
14379,1,[46689],[0.18921641],0.18921641
14380,1,[17422],[0.000646],0.000646
14381,1,[2878],[0.00094812],0.00094812
14382,1,[17387],[0.0001],0.0001
14383,1,[17705],[0.78],0.78
14384,1,[47786],[0.0590337],0.0590337
14385,1,[34083],[0.0009568],0.0009568
14386,2,"[39504, 37614]","[0.003365, 0.006157]",0.009522
14387,1,[17192],[0.000852],0.000852
14388,1,[23534],[0.031977],0.031977
14389,1,[939],[0.001],0.001
14390,1,[43777],[0.54216475],0.54216475
14391,1,[19641],[0.06180017],0.06180017
14392,1,[34742],[0.006729],0.006729
14393,1,[47618],[0.0702768],0.0702768
14394,1,[47779],[0.10494707],0.10494707
14395,1,[47259],[0.003772],0.003772
14396,1,[28133],[0.00105],0.00105
14397,1,[48114],[0.011129],0.011129
14398,1,[34704],[0.02464],0.02464
14399,1,[27798],[3.25],3.25
14400,1,[163],[0.28052],0.28052
14401,1,[17703],[0.000611],0.000611
14402,1,[34112],[0.00056],0.00056
14403,1,[35369],[0.02918044],0.02918044
14404,1,[20639],[0.05],0.05
14405,1,[3187],[0.00024],0.00024
14406,1,[17128],[0.00035347],0.00035347
14407,1,[47082],[0.0263],0.0263
14408,1,[37705],[0.03],0.03
14409,1,[41916],[0.49558119],0.49558119
14410,1,[34483],[0.09],0.09
14411,1,[46256],[0.282558],0.282558
14412,1,[17662],[0.000603],0.000603
14413,1,[51196],[5e-05],5e-05
14414,1,[24338],[0.723],0.723
14415,2,"[1954, 28078]","[0.30705, 0.107047]",0.414097
14416,1,[30082],[1e-06],1e-06
14417,1,[7072],[0.0009568],0.0009568
14418,1,[17665],[0.00042],0.00042
14419,1,[34673],[1.1983904],1.1983904
14420,1,[47949],[0.000504],0.000504
14421,1,[34039],[0.06],0.06
14422,1,[34369],[0.011231],0.011231
14423,1,[1660],[0.077204],0.077204
14424,1,[37538],[0.001826],0.001826
14425,2,"[24995, 682]","[0.0194, 0.009155]",0.028555
14426,1,[34582],[0.00094812],0.00094812
14427,2,"[34324, 1947]","[0.00108, 1.29]",1.29108
14428,1,[17207],[0.67973333],0.67973333
14429,1,[23947],[0.00345244],0.00345244
14430,1,[24335],[0.0001],0.0001
14431,1,[13258],[0.0460025],0.0460025
14432,1,[35617],[0.9363],0.9363
14433,1,[17272],[0.384],0.384
14434,1,[37645],[0.006222],0.006222
14435,1,[37945],[0.0009568],0.0009568
14436,1,[17207],[0.67973333],0.67973333
14437,1,[897],[0.006185],0.006185
14438,1,[17131],[0.0018891],0.0018891
14439,1,[23676],[0.001899],0.001899
14440,1,[34321],[0.0009568],0.0009568
14441,2,"[34568, 24467]","[0.54717, 0.0001]",0.54727
14442,1,[27629],[0.028782],0.028782
14443,1,[16944],[0.006235],0.006235
14444,1,[35031],[0.1182],0.1182
14445,1,[199],[0.093329],0.093329
14446,1,[17462],[1.6028],1.6028
14447,1,[37482],[5e-06],5e-06
14448,1,[40949],[0.0009568],0.0009568
14449,1,[16983],[0.031977],0.031977
14450,2,"[24473, 18891]","[0.00054, 0.001125]",0.0016649999999999998
14451,1,[46479],[0.08993931],0.08993931
14452,1,[47278],[0.00383189],0.00383189
14453,1,[35036],[0.00126],0.00126
14454,1,[17386],[0.021952],0.021952
14455,1,[44992],[0.006893],0.006893
14456,1,[13307],[0.0009568],0.0009568
14457,1,[17420],[0.002975],0.002975
14458,2,"[12340, 18142]","[0.055245, 0.178748]",0.233993
14459,1,[40889],[0.020912],0.020912
14460,1,[20835],[0.000611],0.000611
14461,1,[17422],[0.000646],0.000646
14462,1,[47082],[0.0263],0.0263
14463,1,[17755],[1.276e-05],1.276e-05
14464,1,[34090],[0.013735],0.013735
14465,2,"[27937, 37519]","[0.001817, 0.06]",0.061817
14466,1,[34369],[0.011231],0.011231
14467,1,[19723],[0.001],0.001
14468,1,[219],[0.00296],0.00296
14469,1,[47340],[0.0321],0.0321
14470,1,[37057],[0.001125],0.001125
14471,1,[48227],[0.002554],0.002554
14472,1,[40436],[0.000216],0.000216
14473,1,[39526],[0.005537],0.005537
14474,1,[23338],[0.49558119],0.49558119
14475,1,[35052],[5.299e-05],5.299e-05
14476,1,[36014],[6.883e-05],6.883e-05
14477,6,"[34301, 17387, 34628, 34182, 17244, 37527]","[0.001252, 0.0001, 0.00498, 0.0002, 0.011129, 0.020121]",0.037781999999999996
14478,1,[42086],[0.001],0.001
14479,1,[34324],[0.00108],0.00108
14480,1,[34137],[7.423e-05],7.423e-05
14481,1,[1206],[1.751747],1.751747
14482,2,"[39505, 39534]","[0.028782, 0.0009568]",0.0297388
14483,1,[17166],[0.06],0.06
14484,1,[39533],[0.6842],0.6842
14485,1,[51403],[0.005537],0.005537
14486,1,[34111],[0.006222],0.006222
14487,1,[17956],[0.00056],0.00056
14488,1,[34568],[0.54717],0.54717
14489,2,"[20230, 30531]","[0.050449, 0.00836071]",0.05880971
14490,1,[24471],[0.21735],0.21735
14491,1,[35258],[0.005242],0.005242
14492,1,[17841],[0.62437233],0.62437233
14493,1,[37529],[0.81],0.81
14494,1,[3687],[4.229e-05],4.229e-05
14495,1,[45242],[0.000603],0.000603
14496,1,[18535],[0.006904],0.006904
14497,1,[34483],[0.09],0.09
14498,1,[33929],[0.118],0.118
14499,1,[34028],[0.0263],0.0263
14500,1,[34111],[0.006222],0.006222
14501,1,[34324],[0.00108],0.00108
14502,1,[37535],[0.028782],0.028782
14503,1,[24338],[0.723],0.723
14504,1,[35050],[0.0009568],0.0009568
14505,1,[37490],[0.001125],0.001125
14506,1,[16938],[0.000852],0.000852
14507,1,[682],[0.009155],0.009155
14508,1,[37591],[0.001],0.001
14509,1,[37974],[0.02],0.02
14510,1,[34742],[0.006729],0.006729
14511,1,[37159],[0.234],0.234
14512,1,[2476],[0.0009568],0.0009568
14513,1,[17186],[0.39698326],0.39698326
14514,1,[47052],[0.008924],0.008924
14515,1,[21794],[0.086225],0.086225
14516,1,[48296],[0.036828],0.036828
14517,1,[24330],[0.24423917],0.24423917
14518,1,[17358],[0.0001],0.0001
14519,1,[47786],[0.0590337],0.0590337
14520,1,[48340],[0.232],0.232
14521,1,[47259],[0.003772],0.003772
14522,1,[46136],[0.00863],0.00863
14523,1,[39546],[0.81],0.81
14524,1,[17482],[0.178748],0.178748
14525,1,[40278],[0.00084832],0.00084832
14526,1,[18290],[0.001376],0.001376
14527,1,[46894],[0.0009568],0.0009568
14528,1,[16983],[0.031977],0.031977
14529,1,[35066],[0.17304],0.17304
14530,1,[23343],[0.0009568],0.0009568
14531,1,[47938],[0.006222],0.006222
14532,1,[34160],[0.0009568],0.0009568
14533,1,[18539],[0.002956],0.002956
14534,1,[22106],[0.01],0.01
14535,1,[19737],[0.001826],0.001826
14536,1,[40012],[0.00105],0.00105
14537,2,"[18628, 40658]","[0.02987, 0.22048779]",0.25035778999999997
14538,1,[24471],[0.21735],0.21735
14539,1,[47255],[0.020335],0.020335
14540,1,[34116],[0.001125],0.001125
14541,1,[11175],[8.75e-06],8.75e-06
14542,1,[23675],[0.0009568],0.0009568
14543,1,[40953],[0.00094812],0.00094812
14544,1,[35886],[0.0001],0.0001
14545,1,[17154],[0.00015121],0.00015121
14546,1,[23935],[0.004511],0.004511
14547,1,[34419],[0.241743],0.241743
14548,1,[45598],[0.00054],0.00054
14549,1,[17841],[0.62437233],0.62437233
14550,1,[29351],[0.021026],0.021026
14551,1,[21672],[0.020912],0.020912
14552,1,[45906],[0.00996],0.00996
14553,1,[42375],[0.02464],0.02464
14554,1,[17101],[0.001],0.001
14555,1,[37583],[0.004511],0.004511
14556,1,[17272],[0.384],0.384
14557,1,[34327],[0.00108],0.00108
14558,1,[8378],[0.0009958],0.0009958
14559,1,[44851],[0.000474],0.000474
14560,1,[29],[0.21735],0.21735
14561,1,[20750],[0.00066681],0.00066681
14562,1,[21449],[0.17304],0.17304
14563,1,[40601],[0.08797584],0.08797584
14564,1,[35254],[0.000474],0.000474
14565,2,"[39200, 8289]","[0.00208, 0.000603]",0.0026829999999999996
14566,1,[17240],[0.7637],0.7637
14567,1,[2461],[7.423e-05],7.423e-05
14568,1,[2930],[0.0009958],0.0009958
14569,1,[48022],[0.39166253],0.39166253
14570,1,[48227],[0.002554],0.002554
14571,2,"[17093, 47287]","[0.0009958, 0.001]",0.0019958
14572,1,[31292],[0.00094812],0.00094812
14573,1,[17186],[0.39698326],0.39698326
14574,1,[24473],[0.00054],0.00054
14575,1,[5441],[0.00345244],0.00345244
14576,1,[17145],[0.001],0.001
14577,1,[39574],[0.040125],0.040125
14578,1,[24275],[4e-06],4e-06
14579,1,[34695],[0.00093183],0.00093183
14580,1,[4053],[0.020912],0.020912
14581,1,[16996],[0.00345244],0.00345244
14582,1,[19649],[0.003434],0.003434
14583,1,[20328],[0.0455695],0.0455695
14584,1,[34606],[0.234],0.234
14585,1,[41642],[0.0001],0.0001
14586,1,[17138],[0.17],0.17
14587,1,[38079],[0.091557],0.091557
14588,1,[34394],[0.00056],0.00056
14589,1,[34704],[0.02464],0.02464
14590,1,[17140],[6.135e-05],6.135e-05
14591,1,[17120],[0.0001],0.0001
14592,1,[17377],[0.008],0.008
14593,1,[34112],[0.00056],0.00056
14594,1,[40068],[0.001125],0.001125
14595,1,[3033],[0.046942],0.046942
14596,1,[24035],[0.00056],0.00056
14597,1,[25727],[0.7637],0.7637
14598,1,[34726],[0.00642],0.00642
14599,1,[16996],[0.00345244],0.00345244
14600,2,"[20458, 34482]","[0.05301, 0.004039]",0.057049
14601,1,[34445],[1.75275],1.75275
14602,1,[24415],[0.070148],0.070148
14603,1,[23699],[0.05936],0.05936
14604,1,[47992],[0.0009568],0.0009568
14605,1,[35050],[0.0009568],0.0009568
14606,1,[37473],[0.0009568],0.0009568
14607,1,[36102],[0.00430529],0.00430529
14608,1,[34783],[0.223125],0.223125
14609,1,[23566],[0.0381],0.0381
14610,1,[34331],[0.0702768],0.0702768
14611,1,[44992],[0.006893],0.006893
14612,1,[36037],[0.001376],0.001376
14613,1,[41647],[0.0010862],0.0010862
14614,1,[34568],[0.54717],0.54717
14615,1,[17244],[0.011129],0.011129
14616,1,[20639],[0.05],0.05
14617,1,[39142],[0.000785],0.000785
14618,1,[48382],[0.07246864],0.07246864
14619,1,[36485],[0.001125],0.001125
14620,1,[13358],[5.08e-06],5.08e-06
14621,1,[6230],[0.04],0.04
14622,1,[19907],[0.006222],0.006222
14623,1,[34391],[0.00990201],0.00990201
14624,1,[34404],[0.0066283],0.0066283
14625,1,[35178],[0.05121],0.05121
14626,3,"[20232, 35116, 41642]","[0.7943, 1.17908956, 0.0001]",1.97348956
14627,1,[34334],[0.02],0.02
14628,1,[1552],[6.75e-06],6.75e-06
14629,1,[23947],[0.00345244],0.00345244
14630,1,[37583],[0.004511],0.004511
14631,1,[40948],[0.074915],0.074915
14632,1,[46848],[0.0009568],0.0009568
14633,1,[24116],[0.071824],0.071824
14634,1,[2051],[0.020912],0.020912
14635,1,[48220],[0.001],0.001
14636,1,[35223],[0.00516],0.00516
14637,1,[1351],[0.0004788],0.0004788
14638,1,[319],[0.06],0.06
14639,1,[47353],[0.00214414],0.00214414
14640,1,[34568],[0.54717],0.54717
14641,2,"[34581, 23259]","[0.000715, 0.21735]",0.21806499999999998
14642,2,"[4723, 34028]","[0.0009568, 0.0263]",0.0272568
14643,1,[35318],[0.081744],0.081744
14644,1,[28193],[0.00056],0.00056
14645,1,[39532],[0.08],0.08
14646,1,[24335],[0.0001],0.0001
14647,1,[39583],[0.0009568],0.0009568
14648,1,[34568],[0.54717],0.54717
14649,1,[1425],[0.0037],0.0037
14650,1,[17120],[0.0001],0.0001
